player_appearance_id,player_id,fixture_id,date,checkpoint,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,jersey_number,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,split,fixture_order
41886,2122,1216,2025-06-21,H1_15,half_1,15,D,True,4-1-4-1,1,90,False,3,2,3,98.99,7.714,8.76,1,0,1,1,2,3,98.99,7.714,8.76,1,0,1,1,0,test,26
41886,2122,1216,2025-06-21,H1_30,half_1,30,D,True,4-1-4-1,1,90,False,3,1,3,41.22,7.135,7.5,0,0,0,0,3,6,140.21,7.457,8.76,1,0,1,1,0,test,26
41886,2122,1216,2025-06-21,H1_45,half_1,45,D,True,4-1-4-1,1,90,False,3,0,3,45.9,6.547,7.05,0,0,0,0,3,9,186.11,7.229,8.76,1,0,1,1,0,test,26
41886,2122,1216,2025-06-21,H2_15,half_2,15,D,True,4-1-4-1,1,90,False,3,1,9,116.16,6.515,7.27,0,0,0,0,4,18,302.26,6.905,8.76,1,0,1,1,0,test,26
41886,2122,1216,2025-06-21,H2_30,half_2,30,D,True,4-1-4-1,1,90,False,3,0,4,34.72,6.207,6.54,0,0,0,0,4,22,336.98,6.797,8.76,1,0,1,1,0,test,26
41887,2111,1216,2025-06-21,H1_15,half_1,15,D,True,4-1-4-1,1,90,False,4,2,7,109.98,6.678,7.39,1,0,1,1,2,7,109.98,6.678,7.39,1,0,1,1,0,test,26
41887,2111,1216,2025-06-21,H1_30,half_1,30,D,True,4-1-4-1,1,90,False,4,0,2,13.58,5.865,5.99,0,0,0,0,2,9,123.56,6.53,7.39,1,0,1,1,0,test,26
41887,2111,1216,2025-06-21,H1_45,half_1,45,D,True,4-1-4-1,1,90,False,4,0,3,22.57,5.843,6.22,0,0,0,0,2,12,146.14,6.383,7.39,1,0,1,1,0,test,26
41887,2111,1216,2025-06-21,H2_15,half_2,15,D,True,4-1-4-1,1,90,False,4,0,7,96.48,6.031,6.42,0,0,0,0,2,19,242.62,6.266,7.39,1,0,1,1,0,test,26
41887,2111,1216,2025-06-21,H2_30,half_2,30,D,True,4-1-4-1,1,90,False,4,0,1,8.4,6.27,6.27,0,0,0,0,2,20,251.02,6.266,7.39,1,0,1,1,0,test,26
41888,2130,1216,2025-06-21,H1_15,half_1,15,D,True,4-1-4-1,1,86,True,13,1,9,131.94,6.497,7.6,0,0,0,0,1,9,131.94,6.497,7.6,0,0,0,0,0,test,26
41888,2130,1216,2025-06-21,H1_30,half_1,30,D,True,4-1-4-1,1,86,True,13,1,5,76.03,6.9,8.6,0,0,0,0,2,14,207.97,6.648,8.6,0,0,0,0,0,test,26
41888,2130,1216,2025-06-21,H1_45,half_1,45,D,True,4-1-4-1,1,86,True,13,0,3,35.61,6.643,6.69,0,0,0,0,2,17,243.58,6.647,8.6,0,0,0,0,0,test,26
41888,2130,1216,2025-06-21,H2_15,half_2,15,D,True,4-1-4-1,1,86,True,13,2,6,101.74,6.652,7.51,0,0,0,0,4,23,345.32,6.649,8.6,0,0,0,0,0,test,26
41888,2130,1216,2025-06-21,H2_30,half_2,30,D,True,4-1-4-1,1,86,True,13,0,3,37.47,6.65,7.14,0,0,0,0,4,26,382.79,6.649,8.6,0,0,0,0,0,test,26
41889,2113,1216,2025-06-21,H1_15,half_1,15,M,True,4-1-4-1,1,90,False,18,3,15,283.53,6.843,8.2,0,0,0,0,3,15,283.53,6.843,8.2,0,0,0,0,0,test,26
41889,2113,1216,2025-06-21,H1_30,half_1,30,M,True,4-1-4-1,1,90,False,18,1,6,118.89,6.881,8.76,0,0,0,0,4,21,402.42,6.854,8.76,0,0,0,0,0,test,26
41889,2113,1216,2025-06-21,H1_45,half_1,45,M,True,4-1-4-1,1,90,False,18,3,11,211.3,6.851,8.22,0,0,0,0,7,32,613.72,6.853,8.76,0,0,0,0,0,test,26
41889,2113,1216,2025-06-21,H2_15,half_2,15,M,True,4-1-4-1,1,90,False,18,2,16,249.78,6.662,8.99,0,0,0,0,9,48,863.5,6.792,8.99,0,0,0,0,0,test,26
41889,2113,1216,2025-06-21,H2_30,half_2,30,M,True,4-1-4-1,1,90,False,18,2,6,99.81,6.954,8.15,0,0,0,0,11,54,963.3,6.812,8.99,0,0,0,0,0,test,26
41890,2121,1216,2025-06-21,H1_15,half_1,15,M,True,4-1-4-1,1,86,True,17,2,5,121.79,6.987,9.23,0,0,0,0,2,5,121.79,6.987,9.23,0,0,0,0,0,test,26
41890,2121,1216,2025-06-21,H1_30,half_1,30,M,True,4-1-4-1,1,86,True,17,0,0,0.0,0.0,0.0,1,0,1,1,2,5,121.79,6.987,9.23,1,0,1,1,0,test,26
41890,2121,1216,2025-06-21,H1_45,half_1,45,M,True,4-1-4-1,1,86,True,17,0,2,28.33,5.93,6.12,0,0,0,0,2,7,150.12,6.752,9.23,1,0,1,1,0,test,26
41890,2121,1216,2025-06-21,H2_15,half_2,15,M,True,4-1-4-1,1,86,True,17,0,7,75.28,6.126,6.61,0,0,0,0,2,14,225.4,6.478,9.23,1,0,1,1,0,test,26
41890,2121,1216,2025-06-21,H2_30,half_2,30,M,True,4-1-4-1,1,86,True,17,1,4,41.23,6.602,7.32,0,0,0,0,3,18,266.63,6.508,9.23,1,0,1,1,0,test,26
41891,2114,1216,2025-06-21,H1_15,half_1,15,M,True,4-1-4-1,1,90,False,6,5,17,271.35,6.664,8.2,0,0,0,0,5,17,271.35,6.664,8.2,0,0,0,0,1,test,26
41891,2114,1216,2025-06-21,H1_30,half_1,30,M,True,4-1-4-1,1,90,False,6,1,11,121.25,6.131,7.13,0,0,0,0,6,28,392.6,6.476,8.2,0,0,0,0,1,test,26
41891,2114,1216,2025-06-21,H1_45,half_1,45,M,True,4-1-4-1,1,90,False,6,1,17,212.78,6.226,7.4,0,0,0,0,7,45,605.38,6.389,8.2,0,0,0,0,1,test,26
41891,2114,1216,2025-06-21,H2_15,half_2,15,M,True,4-1-4-1,1,90,False,6,4,15,263.88,6.714,7.61,1,1,1,1,11,60,869.25,6.476,8.2,1,1,1,1,0,test,26
41891,2114,1216,2025-06-21,H2_30,half_2,30,M,True,4-1-4-1,1,90,False,6,2,10,101.9,6.419,7.41,0,0,0,0,13,70,971.15,6.468,8.2,1,1,1,1,0,test,26
41892,3487,1216,2025-06-21,H1_15,half_1,15,M,True,4-1-4-1,1,60,True,7,2,9,150.75,6.621,9.24,0,0,0,0,2,9,150.75,6.621,9.24,0,0,0,0,0,test,26
41892,3487,1216,2025-06-21,H1_30,half_1,30,M,True,4-1-4-1,1,60,True,7,0,2,24.51,6.165,6.35,0,0,0,0,2,11,175.26,6.551,9.24,0,0,0,0,0,test,26
41892,3487,1216,2025-06-21,H1_45,half_1,45,M,True,4-1-4-1,1,60,True,7,1,9,109.9,6.394,7.16,0,0,0,0,3,20,285.16,6.483,9.24,0,0,0,0,0,test,26
41892,3487,1216,2025-06-21,H2_15,half_2,15,M,True,4-1-4-1,1,60,True,7,1,5,65.66,6.508,7.64,0,0,0,0,4,25,350.82,6.488,9.24,0,0,0,0,0,test,26
41893,1386,1216,2025-06-21,H1_15,half_1,15,A,True,4-1-4-1,1,60,True,9,5,9,203.03,7.113,9.34,0,0,0,0,5,9,203.03,7.113,9.34,0,0,0,0,0,test,26
41893,1386,1216,2025-06-21,H1_30,half_1,30,A,True,4-1-4-1,1,60,True,9,3,3,102.53,7.762,9.34,0,0,0,0,8,12,305.56,7.308,9.34,0,0,0,0,0,test,26
41893,1386,1216,2025-06-21,H1_45,half_1,45,A,True,4-1-4-1,1,60,True,9,1,5,48.7,6.548,7.26,0,0,0,0,9,17,354.26,7.132,9.34,0,0,0,0,0,test,26
41893,1386,1216,2025-06-21,H2_15,half_2,15,A,True,4-1-4-1,1,60,True,9,4,7,172.73,7.29,9.24,0,0,0,0,13,24,526.99,7.179,9.34,0,0,0,0,0,test,26
41894,2117,1216,2025-06-21,H1_15,half_1,15,M,True,4-1-4-1,1,72,True,20,2,8,132.4,6.685,8.93,0,0,0,0,2,8,132.4,6.685,8.93,0,0,0,0,1,test,26
41894,2117,1216,2025-06-21,H1_30,half_1,30,M,True,4-1-4-1,1,72,True,20,1,3,45.71,6.535,7.54,1,1,1,1,3,11,178.11,6.642,8.93,1,1,1,1,0,test,26
41894,2117,1216,2025-06-21,H1_45,half_1,45,M,True,4-1-4-1,1,72,True,20,0,4,48.77,6.225,6.72,0,0,0,0,3,15,226.88,6.549,8.93,1,1,1,1,0,test,26
41894,2117,1216,2025-06-21,H2_15,half_2,15,M,True,4-1-4-1,1,72,True,20,3,10,146.58,6.728,8.17,1,0,1,1,6,25,373.46,6.625,8.93,2,1,2,2,0,test,26
41896,2115,1216,2025-06-21,H2_30,half_2,30,M,True,4-1-4-1,72,90,False,8,0,6,64.65,6.295,6.88,0,0,0,0,0,6,64.65,6.295,6.88,0,0,0,0,0,test,26
41898,3488,1216,2025-06-21,H2_30,half_2,30,A,True,4-1-4-1,60,90,False,10,5,11,171.99,6.806,7.77,1,0,1,1,5,11,171.99,6.806,7.77,1,0,1,1,0,test,26
41903,3489,1216,2025-06-21,H2_30,half_2,30,M,True,4-1-4-1,60,90,False,11,0,8,109.36,6.339,7.13,1,0,1,1,0,8,109.36,6.339,7.13,1,0,1,1,0,test,26
41907,3407,1216,2025-06-21,H1_15,half_1,15,G,False,4-2-3-1,1,90,False,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,test,26
41907,3407,1216,2025-06-21,H1_30,half_1,30,G,False,4-2-3-1,1,90,False,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,test,26
41907,3407,1216,2025-06-21,H1_45,half_1,45,G,False,4-2-3-1,1,90,False,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,test,26
41907,3407,1216,2025-06-21,H2_15,half_2,15,G,False,4-2-3-1,1,90,False,16,0,1,6.0,7.75,7.75,0,0,0,0,0,1,6.0,7.75,7.75,0,0,0,0,0,test,26
41907,3407,1216,2025-06-21,H2_30,half_2,30,G,False,4-2-3-1,1,90,False,16,0,0,0.0,0.0,0.0,0,0,0,0,0,1,6.0,7.75,7.75,0,0,0,0,0,test,26
41908,3401,1216,2025-06-21,H1_15,half_1,15,D,False,4-2-3-1,1,90,False,3,3,6,141.35,6.928,8.69,0,0,0,0,3,6,141.35,6.928,8.69,0,0,0,0,1,test,26
41908,3401,1216,2025-06-21,H1_30,half_1,30,D,False,4-2-3-1,1,90,False,3,2,7,86.78,6.541,8.33,0,0,0,0,5,13,228.13,6.734,8.69,0,0,0,0,1,test,26
41908,3401,1216,2025-06-21,H1_45,half_1,45,D,False,4-2-3-1,1,90,False,3,2,6,99.38,6.969,9.56,0,0,0,0,7,19,327.5,6.807,9.56,0,0,0,0,1,test,26
41908,3401,1216,2025-06-21,H2_15,half_2,15,D,False,4-2-3-1,1,90,False,3,0,6,87.53,6.42,6.71,1,1,1,1,7,25,415.04,6.734,9.56,1,1,1,1,1,test,26
41908,3401,1216,2025-06-21,H2_30,half_2,30,D,False,4-2-3-1,1,90,False,3,1,6,67.47,6.661,7.19,0,0,0,0,8,31,482.51,6.721,9.56,1,1,1,1,1,test,26
41909,3400,1216,2025-06-21,H1_15,half_1,15,D,False,4-2-3-1,1,90,False,2,1,6,93.92,6.69,7.23,0,0,0,0,1,6,93.92,6.69,7.23,0,0,0,0,0,test,26
41909,3400,1216,2025-06-21,H1_30,half_1,30,D,False,4-2-3-1,1,90,False,2,2,2,56.35,7.085,8.45,0,0,0,0,3,8,150.27,6.834,8.45,0,0,0,0,0,test,26
41909,3400,1216,2025-06-21,H1_45,half_1,45,D,False,4-2-3-1,1,90,False,2,0,4,50.6,6.06,6.75,0,0,0,0,3,12,200.86,6.627,8.45,0,0,0,0,0,test,26
41909,3400,1216,2025-06-21,H2_15,half_2,15,D,False,4-2-3-1,1,90,False,2,1,5,69.25,6.523,7.48,0,0,0,0,4,17,270.11,6.598,8.45,0,0,0,0,0,test,26
41909,3400,1216,2025-06-21,H2_30,half_2,30,D,False,4-2-3-1,1,90,False,2,1,3,41.65,6.63,7.74,0,0,0,0,5,20,311.76,6.603,8.45,0,0,0,0,0,test,26
41910,3402,1216,2025-06-21,H1_15,half_1,15,D,False,4-2-3-1,1,81,True,4,1,7,122.41,6.691,7.47,0,0,0,0,1,7,122.41,6.691,7.47,0,0,0,0,0,test,26
41910,3402,1216,2025-06-21,H1_30,half_1,30,D,False,4-2-3-1,1,81,True,4,1,6,55.73,6.439,7.22,1,0,1,1,2,13,178.14,6.573,7.47,1,0,1,1,0,test,26
41910,3402,1216,2025-06-21,H1_45,half_1,45,D,False,4-2-3-1,1,81,True,4,0,5,48.39,6.156,6.89,0,0,0,0,2,18,226.53,6.469,7.47,1,0,1,1,0,test,26
41910,3402,1216,2025-06-21,H2_15,half_2,15,D,False,4-2-3-1,1,81,True,4,2,6,111.05,7.016,9.0,0,0,0,0,4,24,337.58,6.625,9.0,1,0,1,1,0,test,26
41910,3402,1216,2025-06-21,H2_30,half_2,30,D,False,4-2-3-1,1,81,True,4,0,5,51.97,6.264,6.63,0,0,0,0,4,29,389.55,6.571,9.0,1,0,1,1,0,test,26
41911,3409,1216,2025-06-21,H1_15,half_1,15,D,False,4-2-3-1,1,90,False,19,1,5,69.88,7.195,8.2,0,0,0,0,1,5,69.88,7.195,8.2,0,0,0,0,0,test,26
41911,3409,1216,2025-06-21,H1_30,half_1,30,D,False,4-2-3-1,1,90,False,19,0,3,52.29,6.787,6.81,0,0,0,0,1,8,122.16,7.059,8.2,0,0,0,0,0,test,26
41911,3409,1216,2025-06-21,H1_45,half_1,45,D,False,4-2-3-1,1,90,False,19,1,3,44.21,7.605,11.54,0,0,0,0,2,11,166.38,7.227,11.54,0,0,0,0,0,test,26
41911,3409,1216,2025-06-21,H2_15,half_2,15,D,False,4-2-3-1,1,90,False,19,1,9,109.79,6.619,7.38,0,0,0,0,3,20,276.17,6.963,11.54,0,0,0,0,0,test,26
41911,3409,1216,2025-06-21,H2_30,half_2,30,D,False,4-2-3-1,1,90,False,19,2,5,75.44,6.99,7.43,0,0,0,0,5,25,351.61,6.969,11.54,0,0,0,0,0,test,26
41912,3008,1216,2025-06-21,H1_15,half_1,15,M,False,4-2-3-1,1,90,False,8,1,3,36.67,6.748,7.42,0,0,0,0,1,3,36.67,6.748,7.42,0,0,0,0,0,test,26
41912,3008,1216,2025-06-21,H1_30,half_1,30,M,False,4-2-3-1,1,90,False,8,0,4,27.22,5.902,6.0,1,0,0,1,1,7,63.89,6.325,7.42,1,0,0,1,0,test,26
41912,3008,1216,2025-06-21,H1_45,half_1,45,M,False,4-2-3-1,1,90,False,8,2,6,89.6,6.833,8.68,0,0,0,0,3,13,153.49,6.579,8.68,1,0,0,1,0,test,26
41912,3008,1216,2025-06-21,H2_15,half_2,15,M,False,4-2-3-1,1,90,False,8,0,12,163.11,6.33,7.03,2,0,2,2,3,25,316.6,6.472,8.68,3,0,2,3,0,test,26
41912,3008,1216,2025-06-21,H2_30,half_2,30,M,False,4-2-3-1,1,90,False,8,2,8,99.24,6.529,8.88,0,0,0,0,5,33,415.84,6.487,8.88,3,0,2,3,0,test,26
41913,3421,1216,2025-06-21,H1_15,half_1,15,M,False,4-2-3-1,1,81,True,6,0,3,41.39,6.17,6.76,0,0,0,0,0,3,41.39,6.17,6.76,0,0,0,0,0,test,26
41913,3421,1216,2025-06-21,H1_30,half_1,30,M,False,4-2-3-1,1,81,True,6,1,5,58.32,6.572,8.16,0,0,0,0,1,8,99.71,6.438,8.16,0,0,0,0,0,test,26
41913,3421,1216,2025-06-21,H1_45,half_1,45,M,False,4-2-3-1,1,81,True,6,0,1,12.07,6.34,6.34,2,2,2,2,1,9,111.78,6.428,8.16,2,2,2,2,0,test,26
41913,3421,1216,2025-06-21,H2_15,half_2,15,M,False,4-2-3-1,1,81,True,6,0,9,141.99,6.478,7.21,0,0,0,0,1,18,253.78,6.452,8.16,2,2,2,2,0,test,26
41913,3421,1216,2025-06-21,H2_30,half_2,30,M,False,4-2-3-1,1,81,True,6,1,6,61.87,6.163,7.21,0,0,0,0,2,24,315.65,6.374,8.16,2,2,2,2,0,test,26
41914,3425,1216,2025-06-21,H1_15,half_1,15,M,False,4-2-3-1,1,90,False,18,2,8,131.0,6.686,8.03,0,0,0,0,2,8,131.0,6.686,8.03,0,0,0,0,1,test,26
41914,3425,1216,2025-06-21,H1_30,half_1,30,M,False,4-2-3-1,1,90,False,18,0,5,78.75,6.498,7.08,1,0,0,1,2,13,209.75,6.623,8.03,1,0,0,1,1,test,26
41914,3425,1216,2025-06-21,H1_45,half_1,45,M,False,4-2-3-1,1,90,False,18,1,2,46.69,7.15,7.82,2,2,1,2,3,15,256.45,6.711,8.03,3,2,1,3,0,test,26
41914,3425,1216,2025-06-21,H2_15,half_2,15,M,False,4-2-3-1,1,90,False,18,1,3,62.57,6.865,7.48,0,0,0,0,4,18,319.01,6.739,8.03,3,2,1,3,0,test,26
41914,3425,1216,2025-06-21,H2_30,half_2,30,M,False,4-2-3-1,1,90,False,18,2,2,29.73,6.912,7.43,1,0,1,1,6,20,348.75,6.766,8.03,4,2,2,4,0,test,26
41915,3405,1216,2025-06-21,H1_15,half_1,15,M,False,4-2-3-1,1,90,True,10,5,8,155.61,7.098,8.22,0,0,0,0,5,8,155.61,7.098,8.22,0,0,0,0,0,test,26
41915,3405,1216,2025-06-21,H1_30,half_1,30,M,False,4-2-3-1,1,90,True,10,2,5,105.76,7.19,10.66,0,0,0,0,7,13,261.37,7.13,10.66,0,0,0,0,0,test,26
41915,3405,1216,2025-06-21,H1_45,half_1,45,M,False,4-2-3-1,1,90,True,10,0,7,70.75,6.133,6.32,0,0,0,0,7,20,332.12,6.871,10.66,0,0,0,0,0,test,26
41915,3405,1216,2025-06-21,H2_15,half_2,15,M,False,4-2-3-1,1,90,True,10,1,9,135.57,6.479,8.01,0,0,0,0,8,29,467.68,6.765,10.66,0,0,0,0,0,test,26
41915,3405,1216,2025-06-21,H2_30,half_2,30,M,False,4-2-3-1,1,90,True,10,1,7,106.4,6.676,8.81,1,1,1,1,9,36,574.09,6.75,10.66,1,1,1,1,0,test,26
41916,3404,1216,2025-06-21,H1_15,half_1,15,A,False,4-2-3-1,1,90,False,7,2,9,177.51,6.741,8.25,1,1,1,1,2,9,177.51,6.741,8.25,1,1,1,1,1,test,26
41916,3404,1216,2025-06-21,H1_30,half_1,30,A,False,4-2-3-1,1,90,False,7,1,4,78.31,6.91,7.96,0,0,0,0,3,13,255.82,6.794,8.25,1,1,1,1,1,test,26
41916,3404,1216,2025-06-21,H1_45,half_1,45,A,False,4-2-3-1,1,90,False,7,0,1,9.56,6.02,6.02,1,0,0,1,3,14,265.38,6.748,8.25,2,1,1,2,1,test,26
41916,3404,1216,2025-06-21,H2_15,half_2,15,A,False,4-2-3-1,1,90,False,7,1,9,108.17,6.407,7.3,0,0,0,0,4,23,373.54,6.622,8.25,2,1,1,2,1,test,26
41916,3404,1216,2025-06-21,H2_30,half_2,30,A,False,4-2-3-1,1,90,False,7,0,3,27.54,6.313,7.14,1,0,1,1,4,26,401.08,6.591,8.25,3,1,2,3,1,test,26
41917,3426,1216,2025-06-21,H1_15,half_1,15,M,False,4-2-3-1,1,72,True,21,4,17,285.2,6.844,8.89,0,0,0,0,4,17,285.2,6.844,8.89,0,0,0,0,0,test,26
41917,3426,1216,2025-06-21,H1_30,half_1,30,M,False,4-2-3-1,1,72,True,21,1,13,158.93,6.423,7.37,0,0,0,0,5,30,444.13,6.676,8.89,0,0,0,0,0,test,26
41917,3426,1216,2025-06-21,H1_45,half_1,45,M,False,4-2-3-1,1,72,True,21,3,10,175.75,6.712,7.81,0,0,0,0,8,40,619.88,6.686,8.89,0,0,0,0,0,test,26
41917,3426,1216,2025-06-21,H2_15,half_2,15,M,False,4-2-3-1,1,72,True,21,3,12,162.63,6.578,7.88,0,0,0,0,11,52,782.52,6.66,8.89,0,0,0,0,0,test,26
41920,3411,1216,2025-06-21,H2_30,half_2,30,A,False,4-2-3-1,72,90,False,22,0,2,25.97,6.44,6.98,0,0,0,0,0,2,25.97,6.44,6.98,0,0,0,0,0,test,26
43972,3306,1237,2025-06-21,H1_15,half_1,15,G,True,4-1-4-1,1,90,False,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,test,27
43972,3306,1237,2025-06-21,H1_30,half_1,30,G,True,4-1-4-1,1,90,False,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,test,27
43972,3306,1237,2025-06-21,H1_45,half_1,45,G,True,4-1-4-1,1,90,False,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,test,27
43972,3306,1237,2025-06-21,H2_15,half_2,15,G,True,4-1-4-1,1,90,False,1,0,1,5.9,6.09,6.09,0,0,0,0,0,1,5.9,6.09,6.09,0,0,0,0,0,test,27
43972,3306,1237,2025-06-21,H2_30,half_2,30,G,True,4-1-4-1,1,90,False,1,0,0,0.0,0.0,0.0,0,0,0,0,0,1,5.9,6.09,6.09,0,0,0,0,0,test,27
43973,3307,1237,2025-06-21,H1_15,half_1,15,D,True,4-1-4-1,1,90,False,2,1,8,104.16,6.633,8.0,0,0,0,0,1,8,104.16,6.633,8.0,0,0,0,0,0,test,27
43973,3307,1237,2025-06-21,H1_30,half_1,30,D,True,4-1-4-1,1,90,False,2,6,12,215.18,6.964,8.0,0,0,0,0,7,20,319.33,6.854,8.0,0,0,0,0,0,test,27
43973,3307,1237,2025-06-21,H1_45,half_1,45,D,True,4-1-4-1,1,90,False,2,3,4,99.55,7.17,8.23,0,0,0,0,10,24,418.88,6.919,8.23,0,0,0,0,0,test,27
43973,3307,1237,2025-06-21,H2_15,half_2,15,D,True,4-1-4-1,1,90,False,2,2,11,210.49,6.831,9.41,0,0,0,0,12,35,629.37,6.895,9.41,0,0,0,0,0,test,27
43973,3307,1237,2025-06-21,H2_30,half_2,30,D,True,4-1-4-1,1,90,False,2,2,7,130.4,6.808,8.51,0,0,0,0,14,42,759.77,6.881,9.41,0,0,0,0,0,test,27
43974,3308,1237,2025-06-21,H1_15,half_1,15,D,True,4-1-4-1,1,90,False,3,0,3,27.71,5.957,6.06,0,0,0,0,0,3,27.71,5.957,6.06,0,0,0,0,0,test,27
43974,3308,1237,2025-06-21,H1_30,half_1,30,D,True,4-1-4-1,1,90,False,3,2,6,128.08,6.794,8.27,0,0,0,0,2,9,155.79,6.565,8.27,0,0,0,0,0,test,27
43974,3308,1237,2025-06-21,H1_45,half_1,45,D,True,4-1-4-1,1,90,False,3,1,2,49.59,6.957,7.52,0,0,0,0,3,11,205.38,6.649,8.27,0,0,0,0,0,test,27
43974,3308,1237,2025-06-21,H2_15,half_2,15,D,True,4-1-4-1,1,90,False,3,2,11,173.12,6.565,8.95,0,0,0,0,5,22,378.5,6.609,8.95,0,0,0,0,0,test,27
43974,3308,1237,2025-06-21,H2_30,half_2,30,D,True,4-1-4-1,1,90,False,3,3,5,134.34,7.084,8.86,0,0,0,0,8,27,512.84,6.717,8.95,0,0,0,0,0,test,27
43975,3309,1237,2025-06-21,H1_15,half_1,15,D,True,4-1-4-1,1,90,False,5,1,5,65.72,6.397,7.87,0,0,0,0,1,5,65.72,6.397,7.87,0,0,0,0,0,test,27
43975,3309,1237,2025-06-21,H1_30,half_1,30,D,True,4-1-4-1,1,90,False,5,2,5,116.12,6.937,8.19,1,0,1,1,3,10,181.85,6.688,8.19,1,0,1,1,0,test,27
43975,3309,1237,2025-06-21,H1_45,half_1,45,D,True,4-1-4-1,1,90,False,5,1,3,48.76,6.478,8.24,0,0,0,0,4,13,230.61,6.638,8.24,1,0,1,1,0,test,27
43975,3309,1237,2025-06-21,H2_15,half_2,15,D,True,4-1-4-1,1,90,False,5,2,11,132.96,6.438,8.27,0,0,0,0,6,24,363.57,6.552,8.27,1,0,1,1,0,test,27
43975,3309,1237,2025-06-21,H2_30,half_2,30,D,True,4-1-4-1,1,90,False,5,2,7,118.56,6.782,7.42,0,0,0,0,8,31,482.13,6.605,8.27,1,0,1,1,0,test,27
43976,3310,1237,2025-06-21,H1_15,half_1,15,M,True,4-1-4-1,1,90,False,6,1,6,84.09,6.349,7.1,0,0,0,0,1,6,84.09,6.349,7.1,0,0,0,0,1,test,27
43976,3310,1237,2025-06-21,H1_30,half_1,30,M,True,4-1-4-1,1,90,False,6,2,8,137.66,6.627,7.32,0,0,0,0,3,14,221.75,6.512,7.32,0,0,0,0,1,test,27
43976,3310,1237,2025-06-21,H1_45,half_1,45,M,True,4-1-4-1,1,90,False,6,2,5,104.31,6.866,8.46,2,1,1,2,5,19,326.06,6.615,8.46,2,1,1,2,0,test,27
